,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_degree,param_gamma,param_kernel,param_tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
49,497.07712569236753,27.871013990172393,29.987507009506224,3.5014237870939064,50,8,1,poly,1e-05,"{'C': 50, 'degree': 8, 'gamma': 1, 'kernel': 'poly', 'tol': 1e-05}",0.7288369756342628,0.7387534556421211,0.7300150829562594,0.7312287762545592,0.7366301749087706,0.7330919696284005,0.0038892619081649766,47,0.9997485225700994,0.9996542620065376,0.9997171412408071,0.9997800333092417,0.9996858013636221,0.9997171520980614,4.4443639623736654e-05
50,189.40112781524658,33.11199406165272,28.07964916229248,4.708796306885949,50,8,1,rbf,0.001,"{'C': 50, 'degree': 8, 'gamma': 1, 'kernel': 'rbf', 'tol': 0.001}",0.7892489324290379,0.7944207087207841,0.7898441427853192,0.7868192680166017,0.7969044922612306,0.7914466737064414,0.003671855207703451,7,0.9997485225700994,0.9996542620065376,0.9997171412408071,0.9997800333092417,0.9996858013636221,0.9997171520980614,4.4443639623736654e-05
51,196.73927307128906,21.264072279538503,25.89724850654602,3.661971862914156,50,8,1,rbf,1e-05,"{'C': 50, 'degree': 8, 'gamma': 1, 'kernel': 'rbf', 'tol': 1e-05}",0.7892489324290379,0.7944207087207841,0.7898441427853192,0.7868192680166017,0.7969044922612306,0.7914466737064414,0.003671855207703451,7,0.9997485225700994,0.9996542620065376,0.9997171412408071,0.9997800333092417,0.9996858013636221,0.9997171520980614,4.4443639623736654e-05
52,70.49469857215881,4.733341803604261,22.02802700996399,0.20277197751545972,50,8,1,sigmoid,0.001,"{'C': 50, 'degree': 8, 'gamma': 1, 'kernel': 'sigmoid', 'tol': 0.001}",0.6873901029891987,0.6886152299572756,0.6833836098541981,0.6888441705445856,0.6895683905876432,0.6875597123749183,0.0022029842753389494,61,0.703602414183327,0.7004651747548404,0.7034697341127664,0.7067529774062785,0.7002230810318283,0.7029026762978081,0.002398234803402523
53,59.86251530647278,10.217682653766484,18.496003532409667,2.7437453217221783,50,8,1,sigmoid,1e-05,"{'C': 50, 'degree': 8, 'gamma': 1, 'kernel': 'sigmoid', 'tol': 1e-05}",0.6851293644812861,0.6881125911032923,0.6825037707390649,0.6858256823041127,0.6900717251793129,0.6863277517976568,0.002588626947980486,64,0.7034766754683767,0.70027659039477,0.7049468854107738,0.7065015869025547,0.7013856159864266,0.7033174708325803,0.002271473095346848
54,140.3724504470825,18.775110120272835,25.63560619354248,2.427126714936213,100,3,1,poly,0.001,"{'C': 100, 'degree': 3, 'gamma': 1, 'kernel': 'poly', 'tol': 0.001}",0.7882441597588545,0.7931641115858256,0.7884615384615384,0.7874481197333669,0.7955203221341387,0.7905667018655403,0.0031879748573058362,21,0.9997485225700994,0.9996542620065376,0.9997171412408071,0.9997800333092417,0.9996858013636221,0.9997171520980614,4.4443639623736654e-05
55,152.53684258460999,20.280153699474702,25.67316665649414,2.440501065521195,100,3,1,poly,1e-05,"{'C': 100, 'degree': 3, 'gamma': 1, 'kernel': 'poly', 'tol': 1e-05}",0.7881185631750817,0.7931641115858256,0.7884615384615384,0.7874481197333669,0.7955203221341387,0.7905415598129432,0.003206633168220439,24,0.9997485225700994,0.9996542620065376,0.9997171412408071,0.9997800333092417,0.9996858013636221,0.9997171520980614,4.4443639623736654e-05
56,206.3704270839691,24.095957264890714,29.420059156417846,4.366916859936263,100,3,1,rbf,0.001,"{'C': 100, 'degree': 3, 'gamma': 1, 'kernel': 'rbf', 'tol': 0.001}",0.7892489324290379,0.7944207087207841,0.7898441427853192,0.7868192680166017,0.7969044922612306,0.7914466737064414,0.003671855207703451,7,0.9997485225700994,0.9996542620065376,0.9997171412408071,0.9997800333092417,0.9996858013636221,0.9997171520980614,4.4443639623736654e-05
57,218.37895965576172,31.38830937465913,31.621720027923583,3.6681537283318186,100,3,1,rbf,1e-05,"{'C': 100, 'degree': 3, 'gamma': 1, 'kernel': 'rbf', 'tol': 1e-05}",0.7892489324290379,0.7944207087207841,0.7898441427853192,0.7868192680166017,0.7969044922612306,0.7914466737064414,0.003671855207703451,7,0.9997485225700994,0.9996542620065376,0.9997171412408071,0.9997800333092417,0.9996858013636221,0.9997171520980614,4.4443639623736654e-05
58,51.089092302322385,8.517081061804898,18.18758955001831,2.7437594677209685,100,3,1,sigmoid,0.001,"{'C': 100, 'degree': 3, 'gamma': 1, 'kernel': 'sigmoid', 'tol': 0.001}",0.67884953529264,0.6844684594119126,0.6749622926093515,0.6758898251792227,0.6845350446709451,0.6797405340171971,0.004093349991031963,67,0.7141330315604174,0.7121888358058839,0.711326921868125,0.7149860164032303,0.7113771326232444,0.7128023876521803,0.001491552531992063
59,61.93720397949219,9.41389708673048,19.31593346595764,2.748099711072924,100,3,1,sigmoid,1e-05,"{'C': 100, 'degree': 3, 'gamma': 1, 'kernel': 'sigmoid', 'tol': 1e-05}",0.6774679728711379,0.684091480271425,0.6758421317244847,0.6747578920890454,0.6857933811501196,0.6795896817016142,0.00448574416322887,70,0.7152018106374953,0.7115287905456374,0.7112640643660821,0.7146717782735758,0.7111886134414177,0.7127710114528416,0.0017798699364876796
60,235.70950021743775,31.80003071367137,28.409858894348144,2.8689225220890386,100,5,1,poly,0.001,"{'C': 100, 'degree': 5, 'gamma': 1, 'kernel': 'poly', 'tol': 0.001}",0.7823411203215273,0.7896456396079417,0.7825540472599296,0.7815369135957742,0.7904869762174406,0.7853120128727309,0.0039045650646959,31,0.9997485225700994,0.9996542620065376,0.9997171412408071,0.9997800333092417,0.9996858013636221,0.9997171520980614,4.4443639623736654e-05
61,234.0948860168457,30.374918705415478,24.525793981552123,3.0049651971783784,100,5,1,poly,1e-05,"{'C': 100, 'degree': 5, 'gamma': 1, 'kernel': 'poly', 'tol': 1e-05}",0.7823411203215273,0.7897712993214375,0.7825540472599296,0.7815369135957742,0.7904869762174406,0.7853371549253281,0.003932692221289046,27,0.9997485225700994,0.9996542620065376,0.9997171412408071,0.9997800333092417,0.9996858013636221,0.9997171520980614,4.4443639623736654e-05
62,208.6515378475189,22.38511106126767,27.95976071357727,4.586474770354886,100,5,1,rbf,0.001,"{'C': 100, 'degree': 5, 'gamma': 1, 'kernel': 'rbf', 'tol': 0.001}",0.7892489324290379,0.7944207087207841,0.7898441427853192,0.7868192680166017,0.7969044922612306,0.7914466737064414,0.003671855207703451,7,0.9997485225700994,0.9996542620065376,0.9997171412408071,0.9997800333092417,0.9996858013636221,0.9997171520980614,4.4443639623736654e-05
63,213.23032612800597,24.29597438021636,31.526441431045534,3.1427226813737095,100,5,1,rbf,1e-05,"{'C': 100, 'degree': 5, 'gamma': 1, 'kernel': 'rbf', 'tol': 1e-05}",0.7892489324290379,0.7944207087207841,0.7898441427853192,0.7868192680166017,0.7969044922612306,0.7914466737064414,0.003671855207703451,7,0.9997485225700994,0.9996542620065376,0.9997171412408071,0.9997800333092417,0.9996858013636221,0.9997171520980614,4.4443639623736654e-05
